a,m,d1,d2,T_end,mean_v_0,var_v_0,max_v_0,mean_v_T,var_v_T,max_v_T,pattern
0.20176305220883534,0.1,1,0.02,10000,1.1419638767221658,9.94884863018375e-05,1.1778882874962955,0.9900100704304281,0.17548056414280047,1.8465921469662399,0
0.40252610441767067,0.2,1,0.02,10000,1.1188825893109482,9.796537771219059e-05,1.157392000258474,1.0779444825970599,0.5175779981560222,2.5300345686873853,3
0.42260240963855417,0.2,1,0.02,10000,1.3974698317672296,9.967219819602142e-05,1.4401372604438387,1.2900408961855196,0.2258683536433951,2.487222144801285,0
0.603289156626506,0.30000000000000004,1,0.02,10000,1.1104045949966854,0.0001021019522165451,1.1509700786491612,1.1671755142069038,0.8915894611449646,3.341335204783161,1
0.6233654618473895,0.30000000000000004,1,0.02,10000,1.3207092301008847,0.00010013874272925518,1.3562187702828394,1.2713189623968804,0.8277622329922123,3.41039881748307,3
0.643441767068273,0.30000000000000004,1,0.02,10000,1.4599038599982133,0.00010060464366886391,1.495474549532956,1.3732780229754642,0.7039332639164455,3.164947086176161,3
0.6635180722891566,0.30000000000000004,1,0.02,10000,1.5780424760597116,0.00010013328176910837,1.6180245096182027,1.484861677748005,0.49015481636538294,2.747248804029115,5
0.6835943775100402,0.30000000000000004,1,0.02,10000,1.6851561686718386,0.00010007368387991985,1.722804259528645,1.5956802190193435,0.23962076218923334,2.724435554714173,0
0.8040522088353413,0.4,1,0.02,10000,1.1057802651093285,9.984409361016556e-05,1.143973497797046,1.2144676732504047,1.3440281125646516,4.168663133085498,1
0.8442048192771083,0.4,1,0.02,10000,1.3921567575901588,0.0001018798155897469,1.4321063514445136,1.3566949807247097,1.2334879600376374,4.050880512154165,1
0.8843574297188754,0.4,1,0.02,10000,1.5765653648994,0.00010109025766027062,1.6155826229736345,1.5166082035470472,1.035427552930584,3.7401785342503717,1
0.9445863453815261,0.4,1,0.02,10000,1.8085672597424487,9.950814548540916e-05,1.8519545506553867,1.7183889670418668,0.6381618729762005,3.650645133232423,3
0.9847389558232931,0.4,1,0.02,10000,1.9484552437383698,9.852061313947163e-05,1.9890474308798012,1.8535192954393647,0.3065044205818712,3.877722166643119,0
1.0048152610441765,0.5,1,0.02,10000,1.1028322236977726,9.978987956310673e-05,1.1367080770247346,1.2396549251340598,1.816360010908909,5.209662931585506,1
1.0851204819277107,0.5,1,0.02,10000,1.506486676461258,9.985132784344342e-05,1.543519741310905,1.4839275956567801,1.5808584562651442,4.667053314563096,1
1.1654257028112447,0.5,1,0.02,10000,1.7640219071809955,9.840422541605994e-05,1.80114067486043,1.6934394308093907,1.2803055124828717,4.228539383846974,1
1.2256546184738955,0.5,1,0.02,10000,1.9343335748182722,0.00010265274566235073,1.9744121780537416,1.8440409850263855,0.9583276612418642,4.235256665233904,3
1.3059598393574294,0.5,1,0.02,10000,2.1459552090941663,9.613726285981199e-05,2.1822955967629265,2.042679536375027,0.4502981157805167,3.880958168580561,0
1.2055783132530118,0.6,1,0.02,10000,1.101052340243359,0.0001017220050742842,1.137728398382503,1.2544691778032797,2.2538991104708974,5.676699685289547,1
1.326036144578313,0.6,1,0.02,10000,1.5751680608803973,9.877937540247748e-05,1.6134311216886899,1.552552913690371,2.0408005573065955,5.22373301302588,1
1.4464939759036142,0.6,1,0.02,10000,1.8783918287677501,0.00010199759761702654,1.919079759927962,1.8007182307567304,1.6866893720454181,4.653713521898914,1
1.5468755020080318,0.6,1,0.02,10000,2.102709314891165,9.739067615410992e-05,2.1385294371637196,2.0029618199213957,1.3014990970639322,4.36611304452963,3
1.6673333333333331,0.6,1,0.02,10000,2.354017439929379,0.00010066546469040998,2.39241703987044,2.282176660892394,0.20141457510179042,3.53166357350832,0
1.4063413654618473,0.7000000000000001,1,0.02,10000,1.0998510637503291,9.819407109251477e-05,1.141268783854952,1.2609989957282017,2.6550902744964997,6.182100536759263,1
1.5669518072289155,0.7000000000000001,1,0.02,10000,1.6218161730975929,0.00010135306871114591,1.6611164429051954,1.5969096276535208,2.5257517539333394,5.918259605279484,1
1.7275622489959837,0.7000000000000001,1,0.02,10000,1.9568154767033417,9.950087792177538e-05,1.9922002286918703,1.87259761173675,2.1842324505013333,4.9770041964451295,1
1.888172690763052,0.7000000000000001,1,0.02,10000,2.2534619913938934,9.892746693492804e-05,2.290471249611229,2.1773581857098385,1.4540745434161437,4.511334280515595,3
2.0487831325301205,0.7000000000000001,1,0.02,7800,2.531703237340612,9.745555482799058e-05,2.5688423831100504,2.4609443585614565,0.22397396614064338,3.4592298010654257,0
1.6071044176706826,0.8,1,0.02,8200,1.0987466717158192,9.917447068339862e-05,1.138156981367223,1.2705759781179233,3.0272440417312985,6.666838639257545,1
1.8078674698795179,0.8,1,0.02,10000,1.655903142594177,0.00010024002168621377,1.6926671596579677,1.629681460951495,2.956292085900175,6.340584117432535,1
2.028706827309237,0.8,1,0.02,10000,2.0475578364959155,0.00010178077728684484,2.0863163650257612,1.969229651350431,2.5528930611611225,5.5982260928981145,1
2.2495461847389557,0.8,1,0.02,10000,2.394349330284188,9.930655208208536e-05,2.431370692952547,2.322250619486625,1.6098121011697046,4.811170748963403,3
2.450309236947791,0.8,1,0.02,10000,2.6913354156760905,0.00010047830533280023,2.7265984268528385,2.6188123731307233,0.2663442138101912,3.9612683779710225,0
1.8078674698795179,0.9,1,0.02,10000,1.0978244026644666,0.00010184577280132098,1.1382527823947397,1.2759371936726778,3.35118010850358,6.895471713788998,1
2.0688594377510037,0.9,1,0.02,10000,1.7159450130316787,0.00010029884573579923,1.7542502872964971,1.682239601796725,3.3153381914761226,6.405153262385162,1
