a,m,d1,d2,T_end,mean_v_0,var_v_0,max_v_0,mean_v_T,var_v_T,max_v_T,pattern
0.20176305220883534,0.1,1,0.02,10000,1.142049721544766,0.00010125934114048038,1.1833876644567305,0.990017820601933,0.17546614836173607,1.8470700071090875,5
0.40252610441767067,0.2,1,0.02,10000,1.1188007981950474,0.00010068590166719145,1.1557418717576913,1.0779543840034154,0.5159720481956787,2.4654058796896288,3
0.42260240963855417,0.2,1,0.02,10000,1.397367548820568,9.800660764166417e-05,1.4349457009759767,1.290112579562801,0.2258317060752407,2.4863862564247197,3
0.603289156626506,0.30000000000000004,1,0.02,10000,1.1103814121510598,9.938600136497705e-05,1.1447921900630327,1.168021688750667,0.875873163206332,3.3294075083113053,1
0.6233654618473895,0.30000000000000004,1,0.02,10000,1.3208049922182332,0.00010009387589564463,1.361711424772326,1.2722507040939333,0.8186257052207554,3.4092243957157216,3
0.643441767068273,0.30000000000000004,1,0.02,10000,1.4599318258281395,0.00010072219125134895,1.4982195375444534,1.372693024382025,0.7141857900592191,3.1649817392271427,3
0.6635180722891566,0.30000000000000004,1,0.02,10000,1.5779848087773487,0.00010190714950843578,1.6189498439960572,1.4851112433203322,0.48861855985991376,2.5611002709350426,3
0.6835943775100402,0.30000000000000004,1,0.02,10000,1.685278889676396,9.894119213839385e-05,1.7231635080360483,1.5956881304791053,0.23944775911537897,2.72424066889233,5
0.8040522088353413,0.4,1,0.02,10000,1.1056677508379227,9.768269428905751e-05,1.1433295641975803,1.2133029457188746,1.3500180597954985,4.17195544366455,1
0.8442048192771083,0.4,1,0.02,10000,1.3922703036746287,9.811814982500849e-05,1.4341014682650959,1.3569620766660304,1.2316195934378211,3.9739496381165575,1
0.8843574297188754,0.4,1,0.02,10000,1.5766276023972756,9.7768985283144e-05,1.6162566162395244,1.516393776124283,1.0341019399200269,3.661306641118066,3
0.9445863453815261,0.4,1,0.02,10000,1.8083554132792032,9.935303775878789e-05,1.8476691469707776,1.7184166415193827,0.6396740265922195,3.6505516564455274,3
0.9847389558232931,0.4,1,0.02,10000,1.9487024777579125,0.00010101751546591164,1.9892605515577746,1.8535196303757875,0.3064791680237332,3.8777200183544647,5
1.0048152610441765,0.5,1,0.02,10000,1.103122752383722,0.0001036091421052318,1.1388181676985396,1.2398412593094545,1.7988931154053627,5.162047626779217,1
1.0851204819277107,0.5,1,0.02,10000,1.5063820605738374,0.00010000520957864948,1.5417950907114808,1.4833916522538653,1.591615788792932,4.769356866718272,1
1.1654257028112447,0.5,1,0.02,10000,1.7639983022367978,9.846922608063374e-05,1.801122047324497,1.692960754453467,1.2913609809019673,4.203155990231188,3
1.2256546184738955,0.5,1,0.02,10000,1.9341265632458056,9.948966400321595e-05,1.9692623928680915,1.8438429429703318,0.961267077455703,4.235604041874907,3
1.3059598393574294,0.5,1,0.02,10000,2.1460415466157245,0.00010264044877579577,2.1862907140408216,2.0424662171715404,0.452007044336147,3.8906671128822423,5
1.2055783132530118,0.6,1,0.02,10000,1.1011374102573501,0.00010008004232080623,1.1382474287752544,1.252583423676569,2.2498858293626123,5.743748996598694,1
1.326036144578313,0.6,1,0.02,10000,1.5753293562021229,9.82503256729989e-05,1.6119755415601662,1.5526681121814214,2.0371296111779684,5.4627529564415696,3
1.4464939759036142,0.6,1,0.02,10000,1.8784069255761566,0.0001018514799243721,1.9245823100380848,1.801182465228813,1.6717948601214196,4.699065546923437,3
1.5468755020080318,0.6,1,0.02,10000,2.1025726926605826,0.00010034995505807285,2.147254818488719,2.002536013308337,1.3066333725143742,4.067312672498479,3
1.6673333333333331,0.6,1,0.02,10000,2.354097889715437,9.890019752076326e-05,2.3911595085132884,2.282177799366308,0.20144809331276403,3.531740719534322,0
1.4063413654618473,0.7000000000000001,1,0.02,10000,1.0997408885423698,9.953194694623297e-05,1.141602035223189,1.2610204803847915,2.6618429963897694,6.356487374704895,1
1.5669518072289155,0.7000000000000001,1,0.02,10000,1.6219696167663826,9.729988378186275e-05,1.658878561832049,1.5990864947728478,2.4933769884978294,5.752353566198516,1
1.7275622489959837,0.7000000000000001,1,0.02,10000,1.9570641827760247,9.960959379584386e-05,1.9954034572301331,1.8716101873810007,2.1974729990652677,5.038591064011843,3
1.888172690763052,0.7000000000000001,1,0.02,10000,2.253365114899569,9.971107336128773e-05,2.2882190540414458,2.178203016333127,1.4355639500872577,4.324043418358159,3
2.0487831325301205,0.7000000000000001,1,0.02,8000,2.5320127597239876,0.0001004206808043978,2.56967357728244,2.4609444671545253,0.22397654552285948,3.4588637246735177,0
1.6071044176706826,0.8,1,0.02,6200,1.0988029594603508,9.984564756162869e-05,1.1378797121294424,1.2684125624152782,3.012257309129177,6.538631982636576,1
1.8078674698795179,0.8,1,0.02,7600,1.6560700862502908,0.00010035428276959739,1.6989281384567838,1.6309056228464516,2.9525670819021967,6.384477144636313,1
2.028706827309237,0.8,1,0.02,10000,2.0473091565783266,0.00010008024646913056,2.081041476168764,1.9698649479058146,2.5507864297461555,5.816809893368598,3
2.2495461847389557,0.8,1,0.02,10000,2.394222227542468,0.00010109484406749246,2.433578496806819,2.3221692519622494,1.6255713676150476,4.8905496989831985,3
2.450309236947791,0.8,1,0.02,10000,2.691257483339486,9.995507011254096e-05,2.728190717163768,2.6188123087872235,0.2663484111012453,3.9612340851504526,0
1.8078674698795179,0.9,1,0.02,10000,1.0979547883946874,0.00010098044548482694,1.1361162236093925,1.2752158347456652,3.3414682366959068,7.009516677708268,1
2.0688594377510037,0.9,1,0.02,9200,1.7159105700936115,9.939655869203257e-05,1.7544687927234572,1.682656602934186,3.3085202197286314,6.3276160617200805,1
2.3298514056224895,0.9,1,0.02,10000,2.1159888727944147,9.722702505261674e-05,2.1612652404342496,2.0539754549551894,2.853651730017156,5.831331449927601,3
2.610919678714859,0.9,1,0.02,10000,2.5011544410583486,0.00010016254214858123,2.5402051307572404,2.4265055453138737,1.9936964913982527,5.15118050255221,3
2.8719116465863452,0.9,1,0.02,10000,2.8387958378962357,0.00010060516307160777,2.87635341386293,2.764197502298264,0.3070110287756131,4.36020479017717,0
2.008630522088353,1.0,1,0.02,8600,1.0973147265323628,9.978556082167784e-05,1.1413420124955074,1.2818215013167789,3.6386062056666755,7.2006219935368705,1
2.3298514056224895,1.0,1,0.02,10000,1.7626228487373887,9.912636841865016e-05,1.798785888840867,1.7240417106210961,3.6551519836038655,6.53613595113953,1
2.6510722891566263,1.0,1,0.02,10000,2.1956623963864317,0.00010180746981436802,2.231064701828936,2.133227824755885,3.212987096859206,6.279388916940297,3
2.9923694779116463,1.0,1,0.02,10000,2.6090678053144147,9.741405698795487e-05,2.6424345580493513,2.532603076406135,2.272258854716518,5.107139876350383,3
3.3135903614457827,1.0,1,0.02,10000,2.9779585003813978,0.00010237511768121237,3.020778156601957,2.9010012902895728,0.3474469715832797,4.707480630304024,0
2.2093935742971884,1.1,1,0.02,5200,1.0965644733702302,9.983172608691992e-05,1.1331366759678188,1.2866684776936688,3.872998997599185,7.260964485282043,1
2.610919678714859,1.1,1,0.02,10000,1.8260385179753897,9.955833044544463e-05,1.8605986724586443,1.7802356673292306,3.9111114141469145,6.629148265868221,1
3.01244578313253,1.1,1,0.02,10000,2.304662422754601,0.00010221605968492614,2.344003650778498,2.2414860522425957,3.440327375349456,6.068995911822463,3
3.393895582329317,1.1,1,0.02,10000,2.7173570848565016,9.93240069551014e-05,2.7522615768446537,2.639552448950795,2.473829609764209,5.4052354227114865,3
3.7954216867469874,1.1,1,0.02,10000,3.1308862400389716,0.00010241864247191139,3.169173769140568,3.0515294150671184,0.3909336058908801,5.054042250864116,0
