a,m,d1,d2,T_end,mean_v_0,var_v_0,max_v_0,mean_v_T,var_v_T,max_v_T,pattern
0.20176305220883534,0.1,50,0.02,3600,1.1416846204450914,9.860708581055743e-05,1.1774152463788232,0.7754648147386112,5.80314183036321,77.86265969128137,3
0.3222208835341365,0.1,50,0.02,10000,2.8743066868725617,9.894771234399823e-05,2.9121583550200314,2.4276910066261626,9.448565212019343,13.464250249989608,1
0.4426787148594377,0.1,50,0.02,10000,4.188051964143634,9.940978980036338e-05,4.223342895735589,3.673200940982127,9.797474918129035,12.155694294673967,3
0.5430602409638554,0.1,50,0.02,10000,5.239824713855479,9.94588694032786e-05,5.273775699061979,4.707384247587818,6.35745904471415,11.385872735898607,3
0.6635180722891566,0.1,50,0.02,10000,6.480851108057951,0.00010339265334813288,6.517839696555284,5.949457988325594,4.3733278638996795,11.238882186146071,5
0.40252610441767067,0.2,50,0.02,1200,1.1188074571699305,9.97113998785484e-05,1.1560741290396734,0.5799577356513108,1.1382895169194256,21.661945473415237,1
0.7638995983935742,0.2,50,0.02,2200,3.5367514516774254,0.00010103906792545804,3.5719451668055586,3.058708636240129,9.114237049271125,35.09814307166405,-1
1.1252730923694778,0.2,50,0.02,4000,5.4426024317426345,9.813784421340978e-05,5.480692801809359,4.993403925117191,16.778600767612275,65.10639054363709,-1
1.506722891566265,0.2,50,0.02,2400,7.398406597561121,0.00010120614290932328,7.434181706902371,6.936745296350263,6.229128416822535,30.712524796335504,-1
1.8680963855421684,0.2,50,0.02,400,9.232208681536015,9.989737052691992e-05,9.269732545591001,11.080957994789648,8.071762603598318,15.07421126012698,-1
0.603289156626506,0.30000000000000004,50,0.02,800,1.1102759652843082,9.94866453807887e-05,1.148718713504901,0.6248598564419797,4.750298517322047,81.96335605957795,-1
1.3059598393574294,0.30000000000000004,50,0.02,1200,4.109919049429076,0.00010160464954722965,4.148373748927364,3.622497873840708,8.060567516983832,53.54627599527622,-1
2.008630522088353,0.30000000000000004,50,0.02,1400,6.542449003164999,9.749489799394316e-05,6.5786183160503064,6.100186420179244,6.709786522740257,21.443380110884647,-1
2.7313775100401605,0.30000000000000004,50,0.02,800,8.993310180131337,0.00010105846968903778,9.03281001824717,12.786883195537593,26.09718757544862,25.585027616634168,-1
3.434048192771084,0.30000000000000004,50,0.02,80,11.358899588798785,9.768564460700541e-05,11.397296716772523,17.369135755723278,11.23587021165556,20.724372785990948,-1
0.8040522088353413,0.4,50,0.02,400,1.1056304197947404,9.76953204370548e-05,1.1407187121939149,0.5310332391720584,0.252834786107041,2.274171378460324,-1
1.848020080321285,0.4,50,0.02,800,4.392478961228646,9.752229412836005e-05,4.425914646536877,3.9046240524444933,6.434003056608488,21.495493358914118,-1
2.8919879518072285,0.4,50,0.02,800,7.088711751379838,9.94903474602814e-05,7.127279650045612,6.634609792934719,6.8296531401308425,27.096032376465782,-1
3.956032128514056,0.4,50,0.02,142,9.787895988016114,9.926279521110367e-05,9.827813595419737,15.21898012140869,17.725969394948258,19.862239195981186,-1
5.0,0.4,50,0.02,27,12.419394119253854,9.929721317100448e-05,12.460437320567076,14.67002705699848,1.6968021077833317,16.388021869892174,-1
1.0048152610441765,0.5,50,0.02,400,1.1030975317454872,0.00010255522989321179,1.140664256001342,0.5517922245966259,1.0709996669378077,44.41028046398484,-1
2.008630522088353,0.5,50,0.02,600,3.7505567594033167,9.99371784748335e-05,3.786843297264072,3.2541451913930195,6.6165430000918235,23.555187491141744,-1
3.01244578313253,0.5,50,0.02,600,5.854108745283592,9.95889189111339e-05,5.8964136868946095,5.379129275675326,5.978941428725942,24.713228541140456,-1
3.9961847389558227,0.5,50,0.02,600,7.865175544183736,9.990960317267215e-05,7.9040356796604625,7.434111537103152,5.174811711963903,19.10393636298742,-1
5.0,0.5,50,0.02,100,9.898901896959414,0.00010085226466018021,9.935357415555824,14.574299542839013,8.388492190681824,17.141163202941524,-1
1.2055783132530118,0.6,50,0.02,200,1.1011956438984425,0.00010113145203163442,1.1386377163354342,0.5889670997244562,0.17221505485437444,1.4841342638343793,-1
2.149164658634538,0.6,50,0.02,400,3.276749341029517,9.723370236286811e-05,3.3128075865263864,2.7344956331295482,3.111585095140344,14.661343027406378,-1
3.0927510040160637,0.6,50,0.02,400,4.9526904429173015,0.00010015578280932616,4.991098532461587,4.447599451289639,3.841143304238465,17.00869001821011,-1
4.056413654618474,0.6,50,0.02,400,6.609319476506878,0.0001004729609176031,6.643241595309567,6.143424151373655,4.673877550282909,15.689155767966,-1
5.0,0.6,50,0.02,600,8.211618422205504,0.00010143131272995685,8.249035789964251,7.818213868773781,6.965024876537216,26.96777431817932,-1
