a,m,d1,d2,T_end,mean_v_0,var_v_0,max_v_0,mean_v_T,var_v_T,max_v_T,pattern
0.20176305220883534,0.1,100,0.005,2000,1.1419333973434833,9.937567829313664e-05,1.1784650539147108,0.3717033208346232,1.0501877564999493,47.55266165729575,1
0.603289156626506,0.1,100,0.005,2800,5.86216775898928,0.00010071911451567679,5.897483330885918,5.149424823421121,8.790138546020696,37.99541027245143,5
1.0248915662650602,0.1,100,0.005,400,10.150537013598138,0.00010381561625055537,10.1868518511047,17.225115710676516,18.184571008730117,20.467044387814074,0
1.4464939759036142,0.1,100,0.005,128,14.39556056064636,9.971621868596993e-05,14.434322330252122,30.762902592339408,27.660340435671937,35.11064695165185,0
1.848020080321285,0.1,100,0.005,44,18.425736663754574,9.887998777858482e-05,18.462960830411546,27.1887000884253,4.277577736094588,29.024328163695724,0
0.40252610441767067,0.2,100,0.005,800,1.1189336215265147,0.00010075712278103084,1.1570547475203752,0.3579551480034311,0.24630219799779804,10.28960461726472,1
1.5468755020080318,0.2,100,0.005,1200,7.602815104504774,0.00010104783401699571,7.6364107600227,6.923456442819893,8.908629747634425,25.32562275918774,5
2.691224899598393,0.2,100,0.005,64,13.381376964300575,9.948071390743706e-05,13.424908714086762,20.653285180023722,8.479258686343712,23.616439609304155,4
3.855650602409638,0.2,100,0.005,1,19.22619322991506,0.00010004634325046806,19.262818234945303,19.23234525392491,0.006535667395311763,19.6025811347324,0
5.0,0.2,100,0.005,1,24.959958193361878,9.793889564776592e-05,25.001359687718516,24.978134293779163,0.01663829325097103,25.55600831512658,0
0.603289156626506,0.3,100,0.005,400,1.1105008466788155,9.80763258358418e-05,1.1470758622032258,0.42477415841076854,0.13907713957775272,1.6929514839984043,1
1.7074859437751002,0.3,100,0.005,800,5.510082533491941,0.00010083798722885807,5.547331921072486,4.78182581752072,8.725712665024625,37.04259193048354,5
2.8116827309236947,0.3,100,0.005,200,9.264209521128922,9.844664296694133e-05,9.302911689652143,10.026945191793477,3.093114944578602,11.624688629266174,4
3.8958032128514053,0.3,100,0.005,38,12.908531134368753,9.85232434784195e-05,12.945811178206586,15.85352445528155,3.6478922016706785,18.600252316529886,4
5.0,0.3,100,0.005,1,16.606562867949876,9.935582374418049e-05,16.64053682808231,16.607508439358973,0.004500361578299416,16.852494499546534,0
0.8040522088353413,0.4,100,0.005,400,1.1058701049676394,0.00010111840157429207,1.1437464412715292,0.35770658730138544,0.8189580726249971,69.55229518161438,1
1.848020080321285,0.4,100,0.005,600,4.392230534538444,9.934439977468053e-05,4.4292995778231905,3.649944052417321,10.716922523927517,50.18699078517867,5
2.8919879518072285,0.4,100,0.005,600,7.089064454656465,9.956494613569994e-05,7.13055379186696,6.4100583790125505,10.929582897483096,33.859666155764366,5
3.956032128514056,0.4,100,0.005,142,9.788009975319001,0.00010345210723170635,9.831007896042877,14.063051945936914,18.848473463556903,19.70521355462775,4
5.0,0.4,100,0.005,28,12.419435317187927,9.957218255409742e-05,12.461802003001845,14.60333618810871,1.6690816170282594,16.348218483124334,4
1.0048152610441765,0.5,100,0.005,200,1.1030917246121807,0.00010164068515670724,1.1450081447435836,0.48527192387933266,0.11150275722543165,1.4899064875099826,0
2.008630522088353,0.5,100,0.005,400,3.7505935299324715,9.853411021687118e-05,3.7895546575377677,2.9610547067451645,3.9801140887046595,22.594535532706143,5
3.01244578313253,0.5,100,0.005,400,5.853942344386699,0.00010234989440791007,5.895906588242172,5.122581780338468,5.668892188774061,16.934416499245444,5
3.9961847389558227,0.5,100,0.005,400,7.865096874880102,0.00010003101761980151,7.900874207677934,7.1950828496181165,7.03085793078788,20.4452438033075,5
5.0,0.5,100,0.005,98,9.899109310528662,9.881626418822155e-05,9.935321825181251,13.981837570670452,9.979822674281579,16.783182577283814,0
1.2055783132530118,0.6,100,0.005,200,1.1012779539165383,0.0001003361780611214,1.1352529640134879,0.4181701308941791,0.1294636346740146,1.9003823940096856,0
2.149164658634538,0.6,100,0.005,200,3.276518168869625,9.987356260309169e-05,3.324611147563271,2.545868250012336,1.421548346667871,4.342632012674104,5
3.0927510040160637,0.6,100,0.005,200,4.95265841612448,0.0001009374413616841,4.988744334506955,4.27070813018804,2.267033406655816,6.225032084205748,5
4.056413654618474,0.6,100,0.005,400,6.609422349346729,0.00010098765215393249,6.647628086096031,5.921823579383306,12.586812534809813,38.46935281842521,5
5.0,0.6,100,0.005,400,8.211568996692323,9.854244044738854e-05,8.247063895623157,7.567901021969679,12.62719934339423,29.452305491136492,5
1.4063413654618473,0.7,100,0.005,200,1.099814072919059,0.00010310307892445016,1.1410088003603756,0.36770366535435006,0.15766141723026997,4.79744872779348,1
2.3097751004016063,0.7,100,0.005,200,2.9620518809552427,9.946171455488972e-05,3.0056159542746674,2.1845646052948022,1.5142539296595796,5.363750774947104,5
3.2132088353413653,0.7,100,0.005,200,4.360949924172516,9.83406351986567e-05,4.398168066171584,3.622478775811306,2.4195766735540016,6.499996296386313,5
4.0965662650602415,0.7,100,0.005,200,5.676238537562971,0.00010183436754381758,5.715069918853308,4.97959041153629,3.1443363489329914,7.917229842563054,5
5.0,0.7,100,0.005,200,6.999922927652457,0.00010059420929506882,7.039059103925076,6.345516122506636,3.7609621619045526,9.400154221257548,5
1.6071044176706826,0.8,100,0.005,200,1.098485415128364,0.00010136964900643964,1.1379084199894123,0.3482195006863042,0.5117041452798243,42.60663714138271,1
2.450309236947791,0.8,100,0.005,200,2.6914895524356197,9.96595132115699e-05,2.728059232541063,1.8867937784084634,1.6438593207473804,9.48077729139079,5
3.2935140562248995,0.8,100,0.005,200,3.8577404055225024,9.909046883688249e-05,3.899865392540227,3.0799705068933356,2.541991015430074,6.724410827074061,5
4.156795180722892,0.8,100,0.005,200,4.99575651294363,9.857468999538798e-05,5.037515325921199,4.253201854951887,3.3392813568217794,8.925936761055018,5
5.0,0.8,100,0.005,200,6.085506728132626,0.00010059028628934115,6.118761886456239,5.378449597571655,4.0262897484393605,9.800739838368141,5
1.8078674698795179,0.9,100,0.005,137,1.0981536026713543,0.0001008951143197778,1.1352233141193218,0.407990475413165,0.1254147653742368,1.9049870462792151,0
2.610919678714859,0.9,100,0.005,200,2.5012362362536815,0.00010058880981877577,2.5390352417018662,1.6977741364084697,2.1619267917186606,22.80459890714075,5
3.4139718875502005,0.9,100,0.005,200,3.508390336793955,9.9330264928086e-05,3.5498516697743123,2.7134759073252215,2.9063433029293395,11.383556932689809,5
4.196947791164659,0.9,100,0.005,200,4.437921740092735,0.00010054128252255652,4.477037479701623,3.667008023642616,3.66686647002816,12.030984937462527,5
5.0,0.9,100,0.005,200,5.369174429561357,9.912931447932262e-05,5.4038291023009695,4.626907873755797,4.38083752509719,15.079162092765754,5
2.008630522088353,1.0,100,0.005,117,1.0972648740910305,0.00010036407407766985,1.1380814343260757,0.42771455228167354,0.11770426488339827,1.678879673939117,0
